50	0.00195817298043
100	0.00762408930182
150	0.0168745768702
200	0.0297453292615
250	0.0460292067073
300	0.066430133336
350	0.0924434359221
400	0.119136379302
450	0.154546454604
500	0.186542819711
550	0.22216881189
600	0.266709713509
650	0.310589113693
700	0.359813480586
750	0.413278946466
800	0.47210488528
850	0.530314963625
900	0.600674316015
950	0.671151281663
1000	0.767082740635
1050	0.818013670054
1100	0.891027805296
1150	0.988500232008
1200	1.0679757822
1250	1.15518338013
1300	1.24909347094
1350	1.34785876579
1400	1.44470275151
1450	1.56387775009
1500	1.69946447933
1550	1.77717700093
1600	1.90363202615
1650	2.02627193473
1700	2.1565596308
1750	2.27107661772
1800	2.41512096904
1850	2.5393802542
1900	2.67623615338
1950	2.82402335647
2000	3.01688774253
2050	3.21365911231
2100	3.32117021096
2150	3.48633960038
2200	3.68047403409
2250	3.81885305423
2300	3.9151341347
2350	4.13528625955
2400	4.28317118112
2450	4.5202288953
2500	4.66822440844
2550	4.84729907881
2600	5.05386657975
2650	5.38466089055
2700	5.40326748356
2750	5.63012678241
2800	6.0045807731
2850	6.10470125355
2900	6.28306322269
2950	6.51345647812
3000	6.73069665083
3050	6.97691444835
3100	7.32767229318
3150	7.86881265027
3200	7.76515704296
3250	7.98888028082
3300	8.15179687898
3350	8.31525414704
3400	8.63630732988
3450	8.91888283789
3500	9.12644712582
3550	9.55490491173
3600	9.79596557267
3650	9.95171185805
3700	10.2822402224
3750	10.6611641021
3800	10.7559413713
3850	11.0497278804
3900	11.7196919118
3950	11.654042356
4000	12.243325155
4050	12.3695303252
4100	12.6361698218
4150	12.8581958594
4200	13.1970314648
4250	13.5682376326
4300	13.8840526369
4350	14.1491552618
4400	14.5268482982
4450	15.0571749646
4500	15.1490344303
4550	15.4433996434
4600	15.9154884373
4650	16.150860654
4700	16.4795013549
4750	16.787249611
4800	17.1966797953
4850	17.5159646833
4900	17.9187959445
4950	18.2731679102
5000	18.6916648479
